model,trade_id,date,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,shares,sizing_leverage,entry_equity,gross_pnl,costs,net_pnl,return_on_entry_notional,return_on_start_equity,pnl_per_share,exit_reason
B,79,2025-09-05,2025-09-05 10:30:00,2025-09-05 15:30:00,-1,644.7175,645.3787,158,1.0,103087.82109999996,-104.46960000000126,1.4220000000000002,-105.89160000000126,-0.001039525063302932,-0.00102719796451301,-0.670200000000008,stop_or_reverse
B,80,2025-09-11,2025-09-11 11:30:00,2025-09-11 12:00:00,1,655.6323,655.3929,157,1.0,102981.92949999995,-37.585799999989376,1.413,-38.99879999998937,-0.0003788709006556454,-0.0003786955652252504,-0.2483999999999323,stop_or_reverse
B,81,2025-09-11,2025-09-11 12:30:00,2025-09-11 13:30:00,1,655.5624,655.2982,157,1.0,102981.92949999995,-41.47940000001154,1.413,-42.892400000011534,-0.00041674141164910227,-0.0004165041401755009,-0.27320000000007344,stop_or_reverse
B,82,2025-09-11,2025-09-11 14:00:00,2025-09-11 14:30:00,1,655.7619,655.5126,157,1.0,102981.92949999995,-39.14009999999189,1.413,-40.553099999991886,-0.00039389296633419584,-0.00039378850441903893,-0.2582999999999483,stop_or_reverse
B,83,2025-09-11,2025-09-11 15:30:00,2025-09-11 16:00:00,1,655.9214,655.8117,157,1.0,102981.92949999995,-17.222899999996116,1.413,-18.635899999996113,-0.00018096680486408165,-0.00018096281639388124,-0.11869999999997524,session_close
B,84,2025-09-17,2025-09-17 10:30:00,2025-09-17 11:00:00,-1,657.3475,657.5369,156,1.0,102840.84929999997,-29.546399999996538,1.4040000000000001,-30.950399999996538,-0.0003018190530883252,-0.00030095434071834864,-0.19839999999997782,stop_or_reverse
B,85,2025-09-17,2025-09-17 13:00:00,2025-09-17 13:30:00,-1,656.4899,656.8508,156,1.0,102840.84929999997,-56.300400000002355,1.4040000000000001,-57.70440000000235,-0.0005634511665754721,-0.000561103884232531,-0.36990000000001505,stop_or_reverse
B,86,2025-09-17,2025-09-17 15:00:00,2025-09-17 15:30:00,-1,655.8915,658.245,156,1.0,102840.84929999997,-367.14600000000837,1.4040000000000001,-368.55000000000837,-0.0036019677034998224,-0.0035836926912661007,-2.3625000000000536,stop_or_reverse
B,87,2025-09-18,2025-09-18 10:30:00,2025-09-18 11:00:00,1,662.6528,660.9276,155,1.0,102383.64449999995,-267.40599999999574,1.395,-268.8009999999957,-0.0026170567754334887,-0.0026254291035712825,-1.7341999999999724,stop_or_reverse
B,88,2025-09-18,2025-09-18 11:30:00,2025-09-18 12:00:00,1,661.5558,660.7281,155,1.0,102383.64449999995,-128.2934999999901,1.395,-129.68849999999009,-0.0012647459216591195,-0.0012666915759185556,-0.836699999999936,stop_or_reverse
B,89,2025-09-18,2025-09-18 12:30:00,2025-09-18 13:30:00,1,661.6455,661.486,155,1.0,102383.64449999995,-24.7224999999969,1.395,-26.1174999999969,-0.0002546680964352966,-0.0002550944550523098,-0.16849999999998,stop_or_reverse
B,90,2025-09-19,2025-09-19 15:30:00,2025-09-19 16:00:00,1,663.85,663.7,153,1.0,101959.03749999998,-22.94999999999652,1.377,-24.32699999999652,-0.0002395119379377529,-0.00023859581844323045,-0.15899999999997724,session_close
B,91,2025-09-22,2025-09-22 11:00:00,2025-09-22 11:30:00,1,664.96,664.93,153,1.0,101934.71049999997,-4.5900000000132195,1.377,-5.967000000013219,-5.8650144369716075e-05,-5.8537469432585684e-05,-0.0390000000000864,stop_or_reverse
B,92,2025-09-22,2025-09-22 12:30:00,2025-09-22 16:00:00,1,665.855,666.84,153,1.0,101934.71049999997,150.7050000000021,1.377,149.32800000000208,0.0014657845927416834,0.0014649376965660988,0.9760000000000136,session_close
B,93,2025-09-23,2025-09-23 12:00:00,2025-09-23 16:00:00,-1,665.5707,663.21,153,1.0,102078.07149999995,361.1870999999926,1.377,359.8100999999926,0.0035333586649772164,0.0035248520540476,2.3516999999999517,session_close
B,94,2025-09-24,2025-09-24 12:00:00,2025-09-24 15:00:00,-1,660.38,661.1125,154,1.0,102437.88159999994,-112.8049999999937,1.3860000000000001,-114.19099999999369,-0.001122838365789332,-0.001114734102427922,-0.7414999999999591,stop_or_reverse
B,95,2025-09-24,2025-09-24 15:30:00,2025-09-24 16:00:00,-1,660.8025,661.1,154,1.0,102437.88159999994,-45.8150000000021,1.3860000000000001,-47.201000000002104,-0.00046382996432370283,-0.0004607768070049794,-0.30650000000001365,session_close
B,96,2025-09-30,2025-09-30 15:30:00,2025-09-30 16:00:00,1,665.405,666.18,154,1.0,102276.48959999994,119.3499999999965,1.3860000000000001,117.9639999999965,0.0011511786055108954,0.0011533833480338435,0.7659999999999773,session_close
B,97,2025-10-01,2025-10-01 13:30:00,2025-10-01 16:00:00,1,667.9987,668.45,154,1.0,102394.45359999994,69.50020000000927,1.3860000000000001,68.11420000000928,0.0006621270370736654,0.0006652137650550373,0.44230000000006026,session_close
B,98,2025-10-03,2025-10-03 11:00:00,2025-10-03 11:30:00,1,672.1,671.76,152,1.0,102462.56779999995,-51.68000000000484,1.368,-53.04800000000483,-0.000519267966076524,-0.0005177305345650811,-0.3490000000000318,stop_or_reverse
B,99,2025-10-03,2025-10-03 12:00:00,2025-10-03 13:30:00,1,672.51,670.265,152,1.0,102462.56779999995,-341.2400000000007,1.368,-342.6080000000007,-0.0033516230241929556,-0.0033437381802567012,-2.2540000000000044,stop_or_reverse
B,100,2025-10-06,2025-10-06 12:00:00,2025-10-06 15:30:00,1,671.83,671.73,152,1.0,102066.91179999996,-15.200000000003456,1.368,-16.568000000003458,-0.00016224342467591912,-0.0001623248877409796,-0.10900000000002275,stop_or_reverse
B,101,2025-10-07,2025-10-07 11:30:00,2025-10-07 16:00:00,-1,669.23,669.12,151,1.0,102050.34379999996,16.61000000000206,1.359,15.25100000000206,0.00015091971370084073,0.00014944584635492492,0.10100000000001365,session_close
B,102,2025-10-08,2025-10-08 10:30:00,2025-10-08 15:00:00,1,671.91,672.2407,152,1.0,102065.59479999996,50.26639999999679,1.368,48.8983999999968,0.0004787843610006979,0.0004790879835248539,0.32169999999997895,stop_or_reverse
B,103,2025-10-08,2025-10-08 15:30:00,2025-10-08 16:00:00,1,672.875,673.11,152,1.0,102065.59479999996,35.720000000002074,1.368,34.35200000000208,0.0003358721902285174,0.0003365678715468779,0.22600000000001366,session_close
B,104,2025-10-09,2025-10-09 13:00:00,2025-10-09 14:00:00,-1,669.76,670.18,152,1.0,102148.84519999998,-63.83999999999378,1.368,-65.20799999999377,-0.0006405279503104978,-0.0006383625764179837,-0.428999999999959,stop_or_reverse
B,105,2025-10-10,2025-10-10 11:00:00,2025-10-10 16:00:00,-1,668.725,653.02,151,1.0,102083.6372,2371.4550000000063,1.359,2370.0960000000064,0.023471531646042904,0.02321719782923258,15.696000000000042,session_close
B,106,2025-10-16,2025-10-16 14:00:00,2025-10-16 16:00:00,-1,661.81,660.64,156,1.0,104453.7332,182.51999999999362,1.4040000000000001,181.11599999999362,0.0017542799292847785,0.0017339351543635745,1.1609999999999592,session_close
B,107,2025-10-17,2025-10-17 10:30:00,2025-10-17 11:00:00,1,662.4,659.57,158,1.0,104634.8492,-447.1399999999885,1.4220000000000002,-448.56199999998853,-0.0042859299516907114,-0.004286927380595762,-2.8389999999999276,stop_or_reverse
B,108,2025-10-17,2025-10-17 14:30:00,2025-10-17 16:00:00,1,664.65,664.39,158,1.0,104634.8492,-41.07999999999856,1.4220000000000002,-42.50199999999856,-0.00040472429098020144,-0.0004061935418739874,-0.2689999999999909,session_close
B,109,2025-10-20,2025-10-20 10:30:00,2025-10-20 12:00:00,1,670.3,670.64,155,1.0,104143.78520000001,52.700000000004934,1.395,51.30500000000494,0.0004938087423542173,0.000492636213495387,0.3310000000000319,stop_or_reverse
