model,trade_id,date,timestamp,signal_timestamp,source_timestamp,price_source_timestamp,action,order_side,direction,price,upper,lower,noise_sigma,noise_count,vwap_approx,long_stop,short_stop,shares,sizing_leverage,execution_notional_leverage,gross_pnl,commission,slippage,costs,net_pnl,reason
C,28,2025-05-27,2025-05-27 16:00:00,2025-05-27 16:00:00,2025-05-27 15:30:00,2025-05-27 16:00:00,EXIT,SELL,1,587.7778,585.3123006734095,573.4783032849454,0.004043020569685648,14.0,586.0581306160801,586.0581306160801,573.4783032849454,315,1.788457999617729,1.8025774457606696,1024.4429999999693,1.1025,0.315,1.4175,1023.0254999999693,session_close
C,29,2025-05-28,2025-05-28 11:00:00,2025-05-28 11:00:00,2025-05-28 10:30:00,2025-05-28 10:30:00,ENTRY,SELL,-1,585.9831,588.7597458482024,586.4085018112709,0.001670948073220792,14.0,586.9176777218751,588.7597458482024,586.4085018112709,299,1.69485923653249,1.6889946208297235,0.0,1.0465,0.299,1.3455,-1.3455,entry
C,29,2025-05-28,2025-05-28 11:30:00,2025-05-28 11:30:00,2025-05-28 11:00:00,2025-05-28 11:00:00,EXIT,BUY,-1,585.988,589.3352606742843,585.83336649871,0.0026500851245169527,14.0,586.7567574927554,589.3352606742843,585.83336649871,299,1.69485923653249,1.6890087442296,-1.4651000000061458,1.0465,0.299,1.3455,-2.8106000000061457,stop_or_reverse
C,30,2025-05-28,2025-05-28 12:00:00,2025-05-28 12:00:00,2025-05-28 11:30:00,2025-05-28 11:30:00,ENTRY,SELL,-1,585.7296,589.3728298815041,585.7958220658685,0.0027140025096298154,14.0,586.6190304782473,589.3728298815041,585.7958220658685,299,1.69485923653249,1.688263951060612,0.0,1.0465,0.299,1.3455,-1.3455,entry
C,30,2025-05-28,2025-05-28 12:30:00,2025-05-28 12:30:00,2025-05-28 12:00:00,2025-05-28 12:00:00,EXIT,BUY,-1,586.4653,589.7423059161273,585.4265896759692,0.0033426008682999686,14.0,586.6037411627146,589.7423059161273,585.4265896759692,299,1.69485923653249,1.6903844786706135,-219.97429999998553,1.0465,0.299,1.3455,-221.31979999998555,stop_or_reverse
C,31,2025-05-30,2025-05-30 12:30:00,2025-05-30 12:30:00,2025-05-30 12:00:00,2025-05-30 12:00:00,ENTRY,SELL,-1,581.7524,588.3567434639568,582.4036124181986,0.002851524899710451,14.0,584.2875594546473,588.3567434639568,582.4036124181986,294,1.6598332929314479,1.652373190572018,0.0,1.029,0.294,1.323,-1.323,entry
C,31,2025-05-30,2025-05-30 13:30:00,2025-05-30 13:30:00,2025-05-30 13:00:00,2025-05-30 13:00:00,EXIT,BUY,-1,582.5479,589.358306586196,581.4065130072391,0.0045586849103315275,14.0,583.3161469783588,589.358306586196,581.4065130072391,294,1.6598332929314479,1.6546326790985804,-233.87700000001792,1.029,0.294,1.323,-235.20000000001792,stop_or_reverse
C,32,2025-06-02,2025-06-02 15:30:00,2025-06-02 15:30:00,2025-06-02 15:00:00,2025-06-02 15:00:00,ENTRY,BUY,1,588.9312,588.8435924575138,580.1839264680343,0.004805221558700961,14.0,585.9782545255547,588.8435924575138,580.1839264680343,294,1.6604313097717793,1.6765945107358424,0.0,1.029,0.294,1.323,-1.323,entry
C,32,2025-06-02,2025-06-02 16:00:00,2025-06-02 16:00:00,2025-06-02 15:30:00,2025-06-02 16:00:00,EXIT,SELL,1,589.3289,588.80063775828,580.2266581725124,0.00473192347643694,14.0,586.6739226335377,588.80063775828,580.2266581725124,294,1.6604313097717793,1.6777267000933083,116.92379999999594,1.029,0.294,1.323,115.60079999999594,session_close
C,33,2025-06-03,2025-06-03 10:30:00,2025-06-03 10:30:00,2025-06-03 10:00:00,2025-06-03 10:00:00,ENTRY,BUY,1,590.4475,590.2985131575489,588.1407464111857,0.0016456234993287061,14.0,589.7206942689309,590.2985131575489,588.1407464111857,411,2.3445184731067643,2.34724782995455,0.0,1.4385000000000001,0.41100000000000003,1.8495000000000001,-1.8495000000000001,entry
C,33,2025-06-03,2025-06-03 16:00:00,2025-06-03 16:00:00,2025-06-03 15:30:00,2025-06-03 16:00:00,EXIT,SELL,1,592.6896,592.27797279262,586.1620206822188,0.005004461504453907,14.0,592.0448841023593,592.27797279262,586.1620206822188,411,2.3445184731067643,2.356161009127196,921.5031000000207,1.4385000000000001,0.41100000000000003,1.8495000000000001,919.6536000000208,session_close
C,34,2025-06-05,2025-06-05 11:00:00,2025-06-05 11:00:00,2025-06-05 10:30:00,2025-06-05 10:30:00,ENTRY,BUY,1,593.9524,593.5521158034018,589.8411644488906,0.0017244954450458896,14.0,592.5599970943931,593.5521158034018,589.8411644488906,415,2.353406059081607,2.363182057964301,0.0,1.4525000000000001,0.41500000000000004,1.8675000000000002,-1.8675000000000002,entry
C,34,2025-06-05,2025-06-05 13:00:00,2025-06-05 13:00:00,2025-06-05 12:30:00,2025-06-05 12:30:00,EXIT,SELL,1,591.2877,594.8069685497208,588.5898488297985,0.00384228207354248,14.0,593.1124362374178,594.8069685497208,588.5898488297985,415,2.353406059081607,2.352579909997801,-1105.8505000000162,1.4525000000000001,0.41500000000000004,1.8675000000000002,-1107.7180000000162,stop_or_reverse
C,35,2025-06-11,2025-06-11 14:30:00,2025-06-11 14:30:00,2025-06-11 14:00:00,2025-06-11 14:00:00,ENTRY,SELL,-1,597.1541,602.5781638126457,597.250316830805,0.003984365888496393,14.0,599.6391739622886,602.5781638126457,597.250316830805,388,2.2610593115933564,2.245227442294712,0.0,1.358,0.388,1.746,-1.746,entry
C,35,2025-06-11,2025-06-11 15:00:00,2025-06-11 15:00:00,2025-06-11 14:30:00,2025-06-11 14:30:00,EXIT,BUY,-1,597.3131,602.755815723514,597.0728269176527,0.004280360253697879,14.0,599.3470176252898,602.755815723514,597.0728269176527,388,2.2610593115933564,2.2458252631307825,-61.691999999996824,1.358,0.388,1.746,-63.43799999999682,stop_or_reverse
C,36,2025-06-13,2025-06-13 10:30:00,2025-06-13 10:30:00,2025-06-13 10:00:00,2025-06-13 10:00:00,ENTRY,SELL,-1,593.4453,601.6168954043677,594.0638976648488,0.0021842128175154868,14.0,594.6182150892531,601.6168954043677,594.0638976648488,475,2.74397536178043,2.7333227429060893,0.0,1.6625,0.47500000000000003,2.1375,-2.1375,entry
