source_timestamp,price,volume,date,timestamp,interval_price,price_source_timestamp,is_close,scheduled_close,anchor_available_at,open_proxy,slot,incremental_volume,cumulative_observed_volume,absolute_move,noise_sigma,noise_count,previous_close,upper,lower,eligible_day,vwap_weight_price,vwap_approx,long_stop,short_stop
2025-04-28 12:00:00,542.945,1964656,2025-04-28,2025-04-28 12:30:00,542.945,2025-04-28 12:00:00,False,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,12:30,1964656.0,15831007.0,0.007614723956432146,0.00944874614328666,14.0,547.4987,552.6718762300794,541.9415861039257,True,542.945,545.8701171745297,552.6718762300794,541.9415861039257
2025-04-28 12:30:00,543.303,1594221,2025-04-28,2025-04-28 13:00:00,543.303,2025-04-28 12:30:00,False,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,13:00,1594221.0,17425228.0,0.0069603778830295004,0.009507748061435213,14.0,547.4987,552.7041797035632,541.9093054995853,True,543.303,545.6352535555804,552.7041797035632,541.9093054995853
2025-04-28 13:00:00,542.2887,1449889,2025-04-28,2025-04-28 13:30:00,542.2887,2025-04-28 13:00:00,False,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,13:30,1449889.0,18875117.0,0.008814297498259571,0.014384609564064526,14.0,547.4987,555.3742550363329,539.2411204383341,True,542.2887,545.3781885960283,555.3742550363329,539.2411204383341
2025-04-28 13:30:00,544.6055,1454833,2025-04-28,2025-04-28 14:00:00,544.6055,2025-04-28 13:30:00,False,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,14:00,1454833.0,20329950.0,0.004579691400887209,0.015749344885405938,14.0,547.4987,556.1214458506114,538.4944585954662,True,544.6055,545.3228941723713,556.1214458506114,538.4944585954662
2025-04-28 14:00:00,545.4606,1717186,2025-04-28,2025-04-28 14:30:00,545.4606,2025-04-28 14:00:00,False,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,14:30,1717186.0,22047136.0,0.003016754732265481,0.015890768178370183,14.0,547.4987,556.198874919659,538.4170843420868,True,545.4606,545.3336196706547,556.198874919659,538.4170843420868
2025-04-28 14:30:00,545.5103,1326386,2025-04-28,2025-04-28 15:00:00,545.5103,2025-04-28 14:30:00,False,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,15:00,1326386.0,23373522.0,0.0029259139505667386,0.015503827904392547,14.0,547.4987,555.9870256226786,538.6287836610171,True,545.5103,545.3436458154231,555.9870256226786,538.6287836610171
2025-04-28 15:00:00,547.3186,2844726,2025-04-28,2025-04-28 15:30:00,547.3186,2025-04-28 15:00:00,False,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,15:30,2844726.0,26218248.0,0.00037926483304762115,0.017875950787616873,14.0,547.4987,557.2857598174843,537.330968901041,True,547.3186,545.5579318164433,557.2857598174843,537.330968901041
2025-04-28 15:30:00,547.7077,6347460,2025-04-28,2025-04-28 16:00:00,547.7574,2025-04-28 16:00:00,True,2025-04-28 16:00:00,2025-04-28 10:00:00,547.1111,16:00,6347460.0,32565708.0,0.0010904549368493388,0.01914637875711502,14.0,547.4987,557.9813174792281,536.6359036571781,True,547.7574,545.9866354182934,557.9813174792281,536.6359036571781
2025-04-29 09:30:00,547.4393,3263968,2025-04-29,2025-04-29 10:00:00,547.4393,2025-04-29 09:30:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,10:00,3263968.0,3263968.0,0.0,0.0,14.0,547.7075,547.7075,547.4393,True,547.4393,547.4393,547.7075,547.4393
2025-04-29 10:00:00,546.773,3103380,2025-04-29,2025-04-29 10:30:00,546.773,2025-04-29 10:00:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,10:30,3103380.0,6367348.0,0.0012171212406562049,0.0031595571415223922,14.0,547.7075,549.4380131430903,545.709634250135,True,546.773,547.1145522252592,549.4380131430903,545.709634250135
2025-04-29 10:30:00,549.8255,1872135,2025-04-29,2025-04-29 11:00:00,549.8255,2025-04-29 10:30:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,11:00,1872135.0,8239483.0,0.004358839418361127,0.0050953568447291864,14.0,547.7075,550.4982651590345,544.6499014156713,True,549.8255,547.7305205101945,550.4982651590345,544.6499014156713
2025-04-29 11:00:00,549.0698,1605616,2025-04-29,2025-04-29 11:30:00,549.0698,2025-04-29 11:00:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,11:30,1605616.0,9845099.0,0.0029784124011555946,0.006494511514910087,14.0,547.7075,551.2645926655525,543.8839491624357,True,549.0698,547.9489407187982,551.2645926655525,543.8839491624357
2025-04-29 11:30:00,548.5826,1174641,2025-04-29,2025-04-29 12:00:00,548.5826,2025-04-29 11:30:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,12:00,1174641.0,11019740.0,0.0020884507195590984,0.007809851867464468,14.0,547.7075,551.9850144416993,543.1638801605716,True,548.5826,548.0164851592052,551.9850144416993,543.1638801605716
2025-04-29 12:00:00,549.7361,1087665,2025-04-29,2025-04-29 12:30:00,549.7361,2025-04-29 12:00:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,12:30,1087665.0,12107405.0,0.0041955336418117994,0.009445535340959646,14.0,547.7075,552.8808905477587,542.2684427448198,True,549.7361,548.1709662289153,552.8808905477587,542.2684427448198
2025-04-29 12:30:00,547.9066,1551752,2025-04-29,2025-04-29 13:00:00,547.9066,2025-04-29 12:30:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,13:00,1551752.0,13659157.0,0.0008536106194787507,0.009945091877251027,14.0,547.7075,553.1545014093595,541.994965864282,True,547.9066,548.1409328363383,553.1545014093595,541.994965864282
2025-04-29 13:00:00,549.4933,1476144,2025-04-29,2025-04-29 13:30:00,549.4933,2025-04-29 13:00:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,13:30,1476144.0,15135301.0,0.0037520141502445092,0.013545825477353668,14.0,547.7075,555.1266502076377,540.0237827827553,True,549.4933,548.2728290354582,555.1266502076377,540.0237827827553
2025-04-29 13:30:00,551.6351,2601438,2025-04-29,2025-04-29 14:00:00,551.6351,2025-04-29 13:30:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,14:00,2601438.0,17736739.0,0.00766441137857643,0.014091969777147122,14.0,547.7075,555.4257775367167,539.7248019295774,True,551.6351,548.7659715152262,555.4257775367167,539.7248019295774
2025-04-29 14:00:00,551.7346,2676506,2025-04-29,2025-04-29 14:30:00,551.7346,2025-04-29 14:00:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,14:30,2676506.0,20413245.0,0.00784616668916538,0.014704195822060688,14.0,547.7075,555.7610983332113,539.3896453321081,True,551.7346,549.1552066393461,555.7610983332113,539.3896453321081
2025-04-29 14:30:00,551.1778,1422965,2025-04-29,2025-04-29 15:00:00,551.1778,2025-04-29 14:30:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,15:00,1422965.0,21836210.0,0.0068290676244837645,0.01460920109692883,14.0,547.7075,555.709069009796,539.4416491779381,True,551.1778,549.2870097114655,555.709069009796,539.4416491779381
2025-04-29 15:00:00,551.5059,2214752,2025-04-29,2025-04-29 15:30:00,551.5059,2025-04-29 15:00:00,False,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,15:30,2214752.0,24050962.0,0.007428403477792056,0.01715335975068443,14.0,547.7075,557.1025237856479,538.0488767454372,True,551.5059,549.491337991736,557.1025237856479,538.0488767454372
2025-04-29 15:30:00,551.1579,6881307,2025-04-29,2025-04-29 16:00:00,551.1579,2025-04-29 16:00:00,True,2025-04-29 16:00:00,2025-04-29 10:00:00,547.4393,16:00,6881307.0,30932269.0,0.006792716562366019,0.017936109217266356,14.0,547.7075,557.5312415391159,537.6203689253762,True,551.1579,549.8620875417739,557.5312415391159,537.6203689253762
2025-04-30 09:30:00,538.6397,7477559,2025-04-30,2025-04-30 10:00:00,538.6397,2025-04-30 09:30:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,10:00,7477559.0,7477559.0,0.0,0.0,14.0,551.1577,551.1577,538.6397,True,538.6397,538.6397,551.1577,538.6397
2025-04-30 10:00:00,543.1936,4712327,2025-04-30,2025-04-30 10:30:00,543.1936,2025-04-30 10:00:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,10:30,4712327.0,12189886.0,0.008454445522674936,0.003212349718164999,14.0,551.1577,552.9282112822594,536.9094009115125,True,543.1936,540.4001320438517,552.9282112822594,536.9094009115125
2025-04-30 10:30:00,543.7753,3438472,2025-04-30,2025-04-30 11:00:00,543.7753,2025-04-30 10:30:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,11:00,3438472.0,15628358.0,0.009534388200498567,0.00468973343986308,14.0,551.1577,553.742482696328,536.1136233868721,True,543.7753,541.142719365726,553.742482696328,536.1136233868721
2025-04-30 11:00:00,545.8732,2971774,2025-04-30,2025-04-30 11:30:00,545.8732,2025-04-30 11:00:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,11:30,2971774.0,18600132.0,0.013429199518713686,0.005502083543062086,14.0,551.1577,554.1902157108019,535.6760593709901,True,545.8732,541.8985161179447,554.1902157108019,535.6760593709901
2025-04-30 11:30:00,546.2958,2065688,2025-04-30,2025-04-30 12:00:00,546.2958,2025-04-30 11:30:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,12:00,2065688.0,20665820.0,0.014213768498682944,0.0070454170434911855,14.0,551.1577,555.0408358532314,534.844758677319,True,546.2958,542.3380542803673,555.0408358532314,534.844758677319
2025-04-30 12:00:00,544.9634,2122770,2025-04-30,2025-04-30 12:30:00,544.9634,2025-04-30 12:00:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,12:30,2122770.0,22788590.0,0.011740129812191746,0.008499746765800462,14.0,551.1577,555.8424008780211,534.0613989519932,True,544.9634,542.5826067135482,555.8424008780211,534.0613989519932
2025-04-30 12:30:00,546.4151,1541290,2025-04-30,2025-04-30 13:00:00,546.4151,2025-04-30 12:30:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,13:00,1541290.0,24329880.0,0.014435252358858897,0.007846984639411978,14.0,551.1577,555.4826260057937,534.4130025479225,True,546.4151,542.8253939191355,555.4826260057937,534.4130025479225
2025-04-30 13:00:00,546.8129,1643001,2025-04-30,2025-04-30 13:30:00,546.8129,2025-04-30 13:00:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,13:30,1643001.0,25972881.0,0.015173779429923373,0.010986948486058119,14.0,551.1577,557.2132412575942,532.7216933635542,True,546.8129,543.0776368828009,557.2132412575942,532.7216933635542
2025-04-30 13:30:00,547.4045,1722551,2025-04-30,2025-04-30 14:00:00,547.4045,2025-04-30 13:30:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,14:00,1722551.0,27695432.0,0.01627210174073701,0.012386127739772712,14.0,551.1577,557.9844096769593,531.9680398700871,True,547.4045,543.3467513847662,557.9844096769593,531.9680398700871
2025-04-30 14:00:00,547.2901,4522191,2025-04-30,2025-04-30 14:30:00,547.2901,2025-04-30 14:00:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,14:30,4522191.0,32217623.0,0.016059714870626962,0.01246916973210392,14.0,551.1577,558.030178910456,531.9233101562504,True,547.2901,543.9002551493882,558.030178910456,531.9233101562504
2025-04-30 14:30:00,546.4549,2473033,2025-04-30,2025-04-30 15:00:00,546.4549,2025-04-30 14:30:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,15:00,2473033.0,34690656.0,0.014509142196536873,0.012211397469189573,14.0,551.1577,557.8881057429043,532.062156530615,True,546.4549,544.0823710776325,557.8881057429043,532.062156530615
2025-04-30 15:00:00,546.7198,3116465,2025-04-30,2025-04-30 15:30:00,546.7198,2025-04-30 15:00:00,False,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,15:30,3116465.0,37807121.0,0.01500093661867119,0.014163846613572117,14.0,551.1577,558.9642131226891,531.0104899092195,True,546.7198,544.29977601906,558.9642131226891,531.0104899092195
2025-04-30 15:30:00,551.3766,18265078,2025-04-30,2025-04-30 16:00:00,551.3766,2025-04-30 16:00:00,True,2025-04-30 16:00:00,2025-04-30 10:00:00,538.6397,16:00,18265078.0,56072199.0,0.023646418932730118,0.014794168491998843,14.0,551.1577,559.3116198794625,530.6709735217203,True,551.3766,546.604995794802,559.3116198794625,530.6709735217203
2025-05-01 09:30:00,557.2927,5506796,2025-05-01,2025-05-01 10:00:00,557.2927,2025-05-01 09:30:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,10:00,5506796.0,5506796.0,0.0,0.0,14.0,551.3764,557.2927,551.3764,True,557.2927,557.2927,557.2927,551.3764
2025-05-01 10:00:00,558.8538,3847534,2025-05-01,2025-05-01 10:30:00,558.8538,2025-05-01 10:00:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,10:30,3847534.0,9354330.0,0.0028012209741847816,0.0036448864951312276,14.0,551.3764,559.3239686360653,549.3666956059059,True,558.8538,557.9347967966065,559.3239686360653,549.3666956059059
2025-05-01 10:30:00,560.1761,2864454,2025-05-01,2025-05-01 11:00:00,560.1761,2025-05-01 10:30:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,11:00,2864454.0,12218784.0,0.005173941808317428,0.004361174924763448,14.0,551.3764,559.7231509489936,548.9717510702137,True,560.1761,558.4602263259421,559.7231509489936,548.9717510702137
2025-05-01 11:00:00,560.1562,2725337,2025-05-01,2025-05-01 11:30:00,560.1562,2025-05-01 11:00:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,11:30,2725337.0,14944121.0,0.005138233463312991,0.006175725098547857,14.0,551.3764,560.7343865146275,547.971250927773,True,560.1562,558.7695185087969,560.7343865146275,547.971250927773
2025-05-01 11:30:00,557.1617,2569002,2025-05-01,2025-05-01 12:00:00,557.1617,2025-05-01 11:30:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,12:00,2569002.0,17513123.0,0.00023506498470193815,0.007448078090278135,14.0,551.3764,561.4434595487419,547.2697055156635,True,557.1617,558.5336674293101,561.4434595487419,547.2697055156635
2025-05-01 12:00:00,557.1137,1907594,2025-05-01,2025-05-01 12:30:00,557.1137,2025-05-01 12:00:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,12:30,1907594.0,19420717.0,0.00032119566611943373,0.009178393012222714,14.0,551.3764,562.4077514234426,546.3156507031355,True,557.1137,558.394191561949,562.4077514234426,546.3156507031355
2025-05-01 12:30:00,556.5669,1440138,2025-05-01,2025-05-01 13:00:00,556.5669,2025-05-01 12:30:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,13:00,1440138.0,20860855.0,0.001302367678600369,0.008715281615062425,14.0,551.3764,562.1496628225185,546.5709993981006,True,556.5669,558.2680437115641,562.1496628225185,546.5709993981006
2025-05-01 13:00:00,558.1478,1465791,2025-05-01,2025-05-01 13:30:00,558.1478,2025-05-01 13:00:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,13:30,1465791.0,22326646.0,0.0015343822016689046,0.00856218469365348,14.0,551.3764,562.0643430258248,546.6554134274783,True,558.1478,558.2601494604429,562.0643430258248,546.6554134274783
2025-05-01 13:30:00,557.412,1151554,2025-05-01,2025-05-01 14:00:00,557.412,2025-05-01 13:30:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,14:00,1151554.0,23478200.0,0.00021407063110645552,0.008496870296316001,14.0,551.3764,562.0279437889836,546.6914262447503,True,557.412,558.2185495974308,562.0279437889836,546.6914262447503
2025-05-01 14:00:00,558.6996,1944949,2025-05-01,2025-05-01 14:30:00,558.6996,2025-05-01 14:00:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,14:30,1944949.0,25423149.0,0.002524526160130991,0.008174169106767644,14.0,551.3764,561.8481047717671,546.8693560649192,True,558.6996,558.2553514310442,561.8481047717671,546.8693560649192
2025-05-01 14:30:00,558.5555,1894226,2025-05-01,2025-05-01 15:00:00,558.5555,2025-05-01 14:30:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,15:00,1894226.0,27317375.0,0.0022659546769590033,0.008825238161886748,14.0,551.3764,562.2109408033808,546.5103719531562,True,558.5555,558.2761641637163,562.2109408033808,546.5103719531562
2025-05-01 15:00:00,558.9134,2734471,2025-05-01,2025-05-01 15:30:00,558.9134,2025-05-01 15:00:00,False,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,15:30,2734471.0,30051846.0,0.002908166570278148,0.00946049613383362,14.0,551.3764,562.5649654337636,546.1601056995129,True,558.9134,558.3341473875914,562.5649654337636,546.1601056995129
2025-05-01 15:30:00,555.2842,8744546,2025-05-01,2025-05-01 16:00:00,555.2842,2025-05-01 16:00:00,True,2025-05-01 16:00:00,2025-05-01 10:00:00,557.2927,16:00,8744546.0,38796392.0,0.0036040307005634764,0.00956881947531841,14.0,551.3764,562.6253332412128,546.100378765449,True,555.2842,557.6467018841959,562.6253332412128,546.100378765449
2025-05-02 09:30:00,560.2656,4656831,2025-05-02,2025-05-02 10:00:00,560.2656,2025-05-02 09:30:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,10:00,4656831.0,4656831.0,0.0,0.0,14.0,555.284,560.2656,555.284,True,560.2656,560.2656,560.2656,555.284
2025-05-02 10:00:00,563.0621,2679989,2025-05-02,2025-05-02 10:30:00,563.0621,2025-05-02 10:00:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,10:30,2679989.0,7336820.0,0.004991382658510624,0.0037607757297805078,14.0,555.284,562.3726332707109,553.1957014096646,True,563.0621,561.2871037630063,562.3726332707109,553.1957014096646
2025-05-02 10:30:00,562.5327,2093467,2025-05-02,2025-05-02 11:00:00,562.5327,2025-05-02 10:30:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,11:00,2093467.0,9430287.0,0.004046473672486783,0.00438994344524695,14.0,555.284,562.7251342983174,552.8463346439495,True,562.5327,561.5636186365696,562.7251342983174,552.8463346439495
2025-05-02 11:00:00,561.5135,2077156,2025-05-02,2025-05-02 11:30:00,561.5135,2025-05-02 11:00:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,11:30,2077156.0,11507443.0,0.0022273364632774406,0.0058535109009543495,14.0,555.284,563.5451207970297,552.0336390528745,True,561.5135,561.5545719502933,563.5451207970297,552.0336390528745
2025-05-02 11:30:00,563.0596,1489758,2025-05-02,2025-05-02 12:00:00,563.0596,2025-05-02 11:30:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,12:00,1489758.0,12997201.0,0.0049869204891395125,0.006035567365334353,14.0,555.284,563.6471207712793,551.9325460111077,True,563.0596,561.7270804447973,563.6471207712793,551.9325460111077
2025-05-02 12:00:00,564.0341,3669269,2025-05-02,2025-05-02 12:30:00,564.0341,2025-05-02 12:00:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,12:30,3669269.0,16666470.0,0.006726274109993602,0.0068746244786914,14.0,555.284,564.1172156083287,551.4666310209743,True,564.0341,562.2349909583193,564.1172156083287,551.4666310209743
2025-05-02 12:30:00,564.2726,1676645,2025-05-02,2025-05-02 13:00:00,564.2726,2025-05-02 12:30:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,13:00,1676645.0,18343115.0,0.007151965067996535,0.007564027744315479,14.0,555.284,564.5034645425854,551.0838164180254,True,564.2726,562.4212377878075,564.5034645425854,551.0838164180254
2025-05-02 13:00:00,563.5469,1505885,2025-05-02,2025-05-02 13:30:00,563.5469,2025-05-02 13:00:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,13:30,1505885.0,19849000.0,0.005856686542954126,0.007328907850737777,14.0,555.284,564.3717349543382,551.2143747330109,True,563.5469,562.5066384548642,564.3717349543382,551.2143747330109
2025-05-02 13:30:00,564.0092,1154006,2025-05-02,2025-05-02 14:00:00,564.0092,2025-05-02 13:30:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,14:00,1154006.0,21003006.0,0.006681830903057406,0.007875603154854369,14.0,555.284,564.6780295269164,550.9108035777598,True,564.0092,562.5891964010199,564.6780295269164,550.9108035777598
2025-05-02 14:00:00,564.4517,1519214,2025-05-02,2025-05-02 14:30:00,564.4517,2025-05-02 14:00:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,14:30,1519214.0,22522220.0,0.007471634881741851,0.008305405213769499,14.0,555.284,564.9188328353356,550.6721413712772,True,564.4517,562.7148297330192,564.9188328353356,550.6721413712772
2025-05-02 14:30:00,563.8203,2340892,2025-05-02,2025-05-02 15:00:00,563.8203,2025-05-02 14:30:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,15:00,2340892.0,24863112.0,0.006344669385377255,0.008508539502201904,14.0,555.284,565.0326419893248,550.5593441510593,True,563.8203,562.8189110927545,565.0326419893248,550.5593441510593
2025-05-02 15:00:00,564.392,3491119,2025-05-02,2025-05-02 15:30:00,564.392,2025-05-02 15:00:00,False,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,15:30,3491119.0,28354231.0,0.007365078277160153,0.008787219989056762,14.0,555.284,565.1887770795008,550.4045973355966,True,564.392,563.0125979034734,565.1887770795008,550.4045973355966
2025-05-02 15:30:00,563.527,9847881,2025-05-02,2025-05-02 16:00:00,563.3977,2025-05-02 16:00:00,True,2025-05-02 16:00:00,2025-05-02 10:00:00,560.2656,16:00,9847881.0,38202112.0,0.005821167674760153,0.00924236531153605,14.0,555.284,565.4437793466869,550.151862420349,True,563.3977,563.1118709389392,565.4437793466869,550.151862420349
2025-05-05 09:30:00,560.5838,3832940,2025-05-05,2025-05-05 10:00:00,560.5838,2025-05-05 09:30:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,10:00,3832940.0,3832940.0,0.0,0.0,14.0,563.5267,563.5267,560.5838,True,560.5838,560.5838000000001,563.5267,560.5838
2025-05-05 10:00:00,560.4987,2612810,2025-05-05,2025-05-05 10:30:00,560.4987,2025-05-05 10:00:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,10:30,2612810.0,6445750.0,0.00015180602793019027,0.0034899885775515776,14.0,563.5267,565.4934017461454,558.6273689412395,True,560.4987,560.5493043818019,565.4934017461454,558.6273689412395
2025-05-05 10:30:00,561.6874,2204999,2025-05-05,2025-05-05 11:00:00,561.6874,2025-05-05 10:30:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,11:00,2204999.0,8650749.0,0.001968661955625617,0.004376735827720492,14.0,563.5267,565.9931074977671,558.1302727981003,True,561.6874,560.8393948352449,565.9931074977671,558.1302727981003
2025-05-05 11:00:00,561.598,2144597,2025-05-05,2025-05-05 11:30:00,561.598,2025-05-05 11:00:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,11:30,2144597.0,10795346.0,0.001809185352841025,0.005715809470842175,14.0,563.5267,566.7477112489325,557.3796098067593,True,561.598,560.9900988849824,566.7477112489325,557.3796098067593
2025-05-05 11:30:00,561.7869,1411592,2025-05-05,2025-05-05 12:00:00,561.7869,2025-05-05 11:30:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,12:00,1411592.0,12206938.0,0.002146155490044377,0.006145867927520754,14.0,563.5267,566.9900606718317,557.1385260028923,True,561.7869,561.0822397707271,566.9900606718317,557.1385260028923
2025-05-05 12:00:00,562.473,1361343,2025-05-05,2025-05-05 12:30:00,562.473,2025-05-05 12:00:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,12:30,1361343.0,13568281.0,0.0033700581429574328,0.007032981791608439,14.0,563.5267,567.4899730201852,556.6412243419294,True,562.473,561.2217785747067,567.4899730201852,556.6412243419294
2025-05-05 12:30:00,562.3537,965447,2025-05-05,2025-05-05 13:00:00,562.3537,2025-05-05 12:30:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,13:00,965447.0,14533728.0,0.0031572442871163897,0.007166557501867343,14.0,563.5267,567.5652464993875,556.5663439626846,True,562.3537,561.2969698913657,567.5652464993875,556.5663439626846
2025-05-05 13:00:00,561.8665,1032113,2025-05-05,2025-05-05 13:30:00,561.8665,2025-05-05 13:00:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,13:30,1032113.0,15565841.0,0.0022881503175795626,0.007110270181621549,14.0,563.5267,567.5335270915575,556.5978977225599,True,561.8665,561.3347333137863,567.5335270915575,556.5978977225599
2025-05-05 13:30:00,562.4531,839931,2025-05-05,2025-05-05 14:00:00,562.4531,2025-05-05 13:30:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,14:00,839931.0,16405772.0,0.0033345594360734143,0.00705010861257932,14.0,563.5267,567.4996244410885,556.6316233235475,True,562.4531,561.3919906527958,567.4996244410885,556.6316233235475
2025-05-05 14:00:00,562.9005,1186601,2025-05-05,2025-05-05 14:30:00,562.9005,2025-05-05 14:00:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,14:30,1186601.0,17592373.0,0.004132655991842649,0.007743068024650539,14.0,563.5267,567.890125571807,556.2431615030829,True,562.9005,561.4937392173529,567.890125571807,556.2431615030829
2025-05-05 14:30:00,562.5526,1450478,2025-05-05,2025-05-05 15:00:00,562.5526,2025-05-05 14:30:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,15:00,1450478.0,19042851.0,0.0035120529704926184,0.008005813266085118,14.0,563.5267,568.0381895306532,556.0958707772077,True,562.5526,561.5743917556882,568.0381895306532,556.0958707772077
2025-05-05 15:00:00,561.4191,2738654,2025-05-05,2025-05-05 15:30:00,561.4191,2025-05-05 15:00:00,False,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,15:30,2738654.0,21781505.0,0.0014900537618103282,0.008041814528078403,14.0,563.5267,568.0584772030202,556.0756890529547,True,561.4191,561.5548664571432,568.0584772030202,556.0756890529547
2025-05-05 15:30:00,560.2955,5568142,2025-05-05,2025-05-05 16:00:00,560.2955,2025-05-05 16:00:00,True,2025-05-05 16:00:00,2025-05-05 10:00:00,560.5838,16:00,5568142.0,27349647.0,0.0005142852861607095,0.008461481655859129,14.0,563.5267,568.2949708346367,555.8404304597282,True,560.2955,561.2984707799556,568.2949708346367,555.8404304597282
2025-05-06 09:30:00,554.2603,4149446,2025-05-06,2025-05-06 10:00:00,554.2603,2025-05-06 09:30:00,False,2025-05-06 16:00:00,2025-05-06 10:00:00,554.2603,10:00,4149446.0,4149446.0,0.0,0.0,14.0,560.2953,560.2953,554.2603,True,554.2603,554.2603,560.2953,554.2603
2025-05-06 10:00:00,557.402,3043432,2025-05-06,2025-05-06 10:30:00,557.402,2025-05-06 10:00:00,False,2025-05-06 16:00:00,2025-05-06 10:00:00,554.2603,10:30,3043432.0,7192878.0,0.005668275357264552,0.0033013421147078154,14.0,560.2953,562.1450264705629,552.4304971290994,True,557.402,555.5896080063919,562.1450264705629,552.4304971290994
2025-05-06 10:30:00,557.6506,1871773,2025-05-06,2025-05-06 11:00:00,557.6506,2025-05-06 10:30:00,False,2025-05-06 16:00:00,2025-05-06 10:00:00,554.2603,11:00,1871773.0,9064651.0,0.006116801077039158,0.004270310917414406,14.0,560.2953,562.687935136566,551.8934361898207,True,557.6506,556.015185247794,562.687935136566,551.8934361898207
