model,date,timestamp,direction,held_shares,equity_marked,marked_leverage
B,2025-04-09,2025-04-09 12:30:00,0,0,99737.17619999999,0.0
B,2025-04-09,2025-04-09 13:00:00,0,0,99737.17619999999,0.0
B,2025-04-09,2025-04-09 13:30:00,1,202,99736.26719999999,1.056775593863413
B,2025-04-09,2025-04-09 14:00:00,1,202,101906.41379999998,1.0555665300038262
B,2025-04-09,2025-04-09 14:30:00,1,202,102455.75279999997,1.0552685978605196
B,2025-04-09,2025-04-09 15:00:00,1,202,101021.69419999997,1.0560531660535153
B,2025-04-09,2025-04-09 15:30:00,1,202,102923.72619999999,1.0550173027062444
B,2025-04-09,2025-04-09 16:00:00,0,0,104525.56599999998,0.0
B,2025-04-10,2025-04-10 10:00:00,0,0,104525.56599999998,0.0
B,2025-04-10,2025-04-10 10:30:00,0,0,104525.56599999998,0.0
B,2025-04-10,2025-04-10 11:00:00,0,0,104525.56599999998,0.0
B,2025-04-10,2025-04-10 11:30:00,-1,-198,104524.67499999997,0.9865687312589111
B,2025-04-10,2025-04-10 12:00:00,-1,-198,105603.51759999998,0.9662740003274286
B,2025-04-10,2025-04-10 12:30:00,-1,-198,106911.72339999997,0.942214047220195
B,2025-04-10,2025-04-10 13:00:00,-1,-198,105333.80199999997,0.9713088017083067
B,2025-04-10,2025-04-10 13:30:00,-1,-198,105477.53019999998,0.9686226119086737
B,2025-04-10,2025-04-10 14:00:00,0,0,104446.99959999998,0.0
B,2025-04-10,2025-04-10 14:30:00,0,0,104446.99959999998,0.0
B,2025-04-10,2025-04-10 15:00:00,0,0,104446.99959999998,0.0
B,2025-04-10,2025-04-10 15:30:00,0,0,104446.99959999998,0.0
B,2025-04-10,2025-04-10 16:00:00,0,0,104446.99959999998,0.0
B,2025-04-11,2025-04-11 10:00:00,0,0,104446.99959999998,0.0
B,2025-04-11,2025-04-11 10:30:00,-1,-200,104446.09959999999,0.9910579753233792
B,2025-04-11,2025-04-11 11:00:00,0,0,103969.93959999998,0.0
B,2025-04-11,2025-04-11 11:30:00,0,0,103969.93959999998,0.0
B,2025-04-11,2025-04-11 12:00:00,0,0,103969.93959999998,0.0
B,2025-04-11,2025-04-11 12:30:00,0,0,103969.93959999998,0.0
B,2025-04-11,2025-04-11 13:00:00,1,200,103969.03959999999,1.0171995471621151
B,2025-04-11,2025-04-11 13:30:00,0,0,103571.41959999998,0.0
B,2025-04-11,2025-04-11 14:00:00,1,200,103570.51959999999,1.0266815345783011
B,2025-04-11,2025-04-11 14:30:00,1,200,103268.25959999999,1.0267596298291835
B,2025-04-11,2025-04-11 15:00:00,0,0,103062.51959999997,0.0
B,2025-04-11,2025-04-11 15:30:00,1,200,103061.61959999998,1.0313072937580736
B,2025-04-11,2025-04-11 16:00:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 10:00:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 10:30:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 11:00:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 11:30:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 12:00:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 12:30:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 13:00:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 13:30:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 14:00:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 14:30:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 15:00:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 15:30:00,0,0,102951.35959999997,0.0
B,2025-04-14,2025-04-14 16:00:00,0,0,102951.35959999997,0.0
B,2025-04-15,2025-04-15 10:00:00,0,0,102951.35959999997,0.0
